-77.652,41.036,BALD/Bald Eagle State Park (Letterman Campground)  TYPE:SP PH:654.655.2725 OPEN:mid apr-mid dec    AMEN:E DP 40ft SH RS PA  LON/LAT:-77.652/41.036,BALD,Bald Eagle State Park (Letterman Campground),SP,654.655.2725,mid apr-mid dec, , , ,E DP 40ft SH RS PA 
-82.528,36.868,BARK/Bark Camp  TYPE:NF PH:276.328.2931/540.265.5100   SITES:71 EL:2829 AMEN:E DP SH NR  LON/LAT:-82.528/36.868,BARK,Bark Camp,NF,276.328.2931/540.265.5100, , ,71,2829,E DP SH NR 
-72.533,42.608,BART/Barton Cove  TYPE:UTIL PH:413.863.9300   SITES:30  AMEN:NH SH  LON/LAT:-72.533/42.608,BART,Barton Cove,UTIL,413.863.9300, , ,30, ,NH SH 
-71.021,44.269,BASI/Basin  TYPE:NF PH:603.536.1315/603.528.8721 OPEN:mid may-mid oct  SITES:21 EL:732 AMEN:NH ND NS NR  LON/LAT:-71.021/44.269,BASI,Basin,NF,603.536.1315/603.528.8721,mid may-mid oct, ,21,732,NH ND NS NR 
-71.022,44.268,BASI/Basin  TYPE:NF PH:603.528.8721/603.528.8721    EL:692 AMEN:NR  LON/LAT:-71.022/44.268,BASI,Basin,NF,603.528.8721/603.528.8721, , , ,692,NR 
-74.434,39.624,BASS/Bass River State Forest  TYPE:SF PH:609.296.1114   SITES:175  AMEN:NH DP DW SH RS  LON/LAT:-74.434/39.624,BASS,Bass River State Forest,SF,609.296.1114, , ,175, ,NH DP DW SH RS 
-73.449,40.762,BATT/Battle Row  TYPE:CP PH:516.572.8690     AMEN:E DP DW SH  LON/LAT:-73.449/40.762,BATT,Battle Row,CP,516.572.8690, , , , ,E DP DW SH 
-80.908,38.218,BATT/Battle Run  TYPE:COE PH:304.872.3412 OPEN:early jun-late sep   EL:1706 AMEN:E DP DW SH RS  LON/LAT:-80.908/38.218,BATT,Battle Run,COE,304.872.3412,early jun-late sep, , ,1706,E DP DW SH RS 
-75.162,38.208,BAYS/Bayside - Assateague National Seashore  TYPE:NP PH:410.641.3030 OPEN:mid april - mid oct  SITES:50  AMEN:NH RS PA  LON/LAT:-75.162/38.208,BAYS,Bayside - Assateague National Seashore,NP,410.641.3030,mid april - mid oct, ,50, ,NH RS PA 
-71.331,43.115,BEAR/Bear Brook State Park  TYPE:SP PH:603.485.9869 OPEN:early jun-late sep  SITES:96 EL:413 AMEN:NH DP DW SH RS PA  LON/LAT:-71.331/43.115,BEAR,Bear Brook State Park,SP,603.485.9869,early jun-late sep, ,96,413,NH DP DW SH RS PA 
-78.274,37.533,BEAR/Bear Creek Lake State Park  TYPE:SP PH:804.492.3606 OPEN:all year    AMEN:E DP DW SH RS PA  LON/LAT:-78.274/37.533,BEAR,Bear Creek Lake State Park,SP,804.492.3606,all year, , , ,E DP DW SH RS PA 
-79.679,38.93,BEAR/Bear Heaven  TYPE:NF PH:304.478.3251/304.636.1800   SITES:8 EL:3602 AMEN:NH ND NS NR L$  LON/LAT:-79.679/38.93,BEAR,Bear Heaven,NF,304.478.3251/304.636.1800, , ,8,3602,NH ND NS NR L$ 
-75.069,42.118,BEAR/Bear Spring Mountain - DEC  TYPE:SPR PH:607.865.6989 OPEN:mid may-late aug   EL:1912 AMEN:NH DP DW SH RS PA  LON/LAT:-75.069/42.118,BEAR,Bear Spring Mountain - DEC,SPR,607.865.6989,mid may-late aug, , ,1912,NH DP DW SH RS PA 
-73.292,42.205,BEAR/Beartown State Forest  TYPE:SF PH:413.528.0904 OPEN:early jun-late aug  SITES:12 EL:1643 AMEN:NH ND VT DW NS RS PA L$  LON/LAT:-73.292/42.205,BEAR,Beartown State Forest,SF,413.528.0904,early jun-late aug, ,12,1643,NH ND VT DW NS RS PA L$ 
-81.682,36.667,BEAT/Beartree  TYPE:NF PH:276.783.5196/540.265.5100 OPEN:early may-late oct  SITES:90 EL:3097 AMEN:NH DP DW SH RS PA  LON/LAT:-81.682/36.667,BEAT,Beartree,NF,276.783.5196/540.265.5100,early may-late oct, ,90,3097,NH DP DW SH RS PA 
-80.094,38.101,BEAV/Beaver Creek - Watoga State Park  TYPE:SP PH:304.799.4087 OPEN:early apr-late dec   EL:2545 AMEN:E DW SH RS  LON/LAT:-80.094/38.101,BEAV,Beaver Creek - Watoga State Park,SP,304.799.4087,early apr-late dec, , ,2545,E DW SH RS 
-79.112,41.525,BEAV/Beaver Meadows Rec Area  TYPE:NF PH:814.927.6628/814.723.5150 OPEN:early jun-mid dec  SITES:51 EL:1751 AMEN:NH ND NS RS L$  LON/LAT:-79.112/41.525,BEAV,Beaver Meadows Rec Area,NF,814.927.6628/814.723.5150,early jun-mid dec, ,51,1751,NH ND NS RS L$ 
-74.07,41.229,BEVP/Beaver Pond - Harriman State Park  TYPE:SP PH:845.947.2792 OPEN:early may-late sep    AMEN:NH DP 35ft DW SH RS  LON/LAT:-74.07/41.229,BEVP,Beaver Pond - Harriman State Park,SP,845.947.2792,early may-late sep, , , ,NH DP 35ft DW SH RS 
-74.839,41.979,BEVK/Beaverkill - DEC  TYPE:SPR PH:845.439.4281 OPEN:mid may-late aug   EL:1463 AMEN:NH DP FT DW SH RS PA  LON/LAT:-74.839/41.979,BEVK,Beaverkill - DEC,SPR,845.439.4281,mid may-late aug, , ,1463,NH DP FT DW SH RS PA 
-81.197,37.785,BECK/Beckley Exhibition Coal Mine Campground  TYPE:CP PH:304.256.1747    EL:2328 AMEN:E DW SH  LON/LAT:-81.197/37.785,BECK,Beckley Exhibition Coal Mine Campground,CP,304.256.1747, , , ,2328,E DW SH 
-80.678,38.667,BEER/Bee Run  TYPE:COE PH:304.765.2816    EL:1301 AMEN:NH ND NS NR  LON/LAT:-80.678/38.667,BEER,Bee Run,COE,304.765.2816, , , ,1301,NH ND NS NR 
-82.345,38.308,BEEC/Beech Fork State Park  TYPE:SP PH:304.522.0303 OPEN:mid apr-mid oct    AMEN:E DP 40ft DW SH RS  LON/LAT:-82.345/38.308,BEEC,Beech Fork State Park,SP,304.522.0303,mid apr-mid oct, , , ,E DP 40ft DW SH RS 
-76.581,37.776,BELL/Belle Isle State Park  TYPE:SP  OPEN:all year    AMEN:E DP FT DW SH RS PA  LON/LAT:-76.581/37.776,BELL,Belle Isle State Park,SP, ,all year, , , ,E DP FT DW SH RS PA 
-74.849,39.243,BELL/Belleplain State Forest  TYPE:SF PH:609.861.2404   SITES:170  AMEN:NH DP DW SH RS  LON/LAT:-74.849/39.243,BELL,Belleplain State Forest,SF,609.861.2404, , ,170, ,NH DP DW SH RS 
-80.876,37.573,BERT/Bertha - Bluestone WMA  TYPE:SFW PH:304.466.3398 OPEN:mid apr-mid oct COMM:Fish/Wildlife sites may have few facilitiies SITES:55 EL:1488 AMEN:NH NR L$  LON/LAT:-80.876/37.573,BERT,Bertha - Bluestone WMA,SFW,304.466.3398,mid apr-mid oct,Fish/Wildlife sites may have few facilitiies,55,1488,NH NR L$ 
-76.431,37.092,BETH/Bethel Military  TYPE:MIL PH:757.766.7627  COMM:military only - do not use our lat/lon - contact them for directions and info   AMEN:RS  LON/LAT:-76.431/37.092,BETH,Bethel Military,MIL,757.766.7627, ,military only - do not use our lat/lon - contact them for directions and info, , ,RS 
-79.238,38.89,BIGB/Big Bend  TYPE:NF PH:304.478.3251/304.636.1800 OPEN:early apr-mid oct  SITES:46 EL:1226 AMEN:NH DP NS RS  LON/LAT:-79.238/38.89,BIGB,Big Bend,NF,304.478.3251/304.636.1800,early apr-mid oct, ,46,1226,NH DP NS RS 
-72.269,44.288,BIGD/Big Deer State Park  TYPE:SP PH:802.584.3822   SITES:23 EL:1184 AMEN:NH DP SH RS  LON/LAT:-72.269/44.288,BIGD,Big Deer State Park,SP,802.584.3822, , ,23,1184,NH DP SH RS 
-78.439,38.527,BIGM/Big Meadows - Shenandoah National Park  TYPE:NP PH:540.999.3231 OPEN:early may-late nov   EL:3576 AMEN:NH DP DW SH RS PA  LON/LAT:-78.439/38.527,BIGM,Big Meadows - Shenandoah National Park,NP,540.999.3231,early may-late nov, , ,3576,NH DP DW SH RS PA 
-71.561,44.049,BIGR/Big Rock  TYPE:NF PH:/603.528.8721 OPEN:mid may-mid oct  SITES:28 EL:1542 AMEN:NH ND VT NS NR  LON/LAT:-71.561/44.049,BIGR,Big Rock,NF,/603.528.8721,mid may-mid oct, ,28,1542,NH ND VT NS NR 
-80.524,38.296,BIGR/Big Rock  TYPE:NF PH:304.846.2695/304.636.1800   SITES:5 EL:2157 AMEN:NH ND NS NR L$  LON/LAT:-80.524/38.296,BIGR,Big Rock,NF,304.846.2695/304.636.1800, , ,5,2157,NH ND NS NR L$ 
-79.14,39.545,BIGR/Big Run State Park  TYPE:SP PH:301.895.5453 OPEN:all year  SITES:29 EL:1510 AMEN:NH ND DW NS RS PA  LON/LAT:-79.14/39.545,BIGR,Big Run State Park,SP,301.895.5453,all year, ,29,1510,NH ND DW NS RS PA 
-74.558,39.37,BIRC/Birch Grove  TYPE:CP PH:609.641.3778   SITES:45  AMEN:E DP DW SH  LON/LAT:-74.558/39.37,BIRC,Birch Grove,CP,609.641.3778, , ,45, ,E DP DW SH 
-79.853,38.27,BIRD/Bird Run  TYPE:NF PH:304.799.4334/304.636.1800   SITES:10 EL:2702 AMEN:NR  LON/LAT:-79.853/38.27,BIRD,Bird Run,NF,304.799.4334/304.636.1800, , ,10,2702,NR 
-80.49,38.338,BISH/Bishop Knob  TYPE:NF PH:304.846.2695/304.636.1800   SITES:61 EL:3091 AMEN:NH ND NS NR L$  LON/LAT:-80.49/38.338,BISH,Bishop Knob,NF,304.846.2695/304.636.1800, , ,61,3091,NH ND NS NR L$ 
-78.059,40.915,BLAC/Black Moshannon State Park  TYPE:SP PH:654.242.5665 OPEN:mid apr-late dec   EL:1901 AMEN:E DP 40ft DW SH RS PA  LON/LAT:-78.059/40.915,BLAC,Black Moshannon State Park,SP,654.242.5665,mid apr-late dec, , ,1901,E DP 40ft DW SH RS PA 
-73.098,41.651,BLAC/Black Rock State Park  TYPE:SP PH:860.283.8088 OPEN:early may-late sep  SITES:100  AMEN:NH DP RS  LON/LAT:-73.098/41.651,BLAC,Black Rock State Park,SP,860.283.8088,early may-late sep, ,100, ,NH DP RS 
-71.245,44.007,BLAC/Blackberry Crossing  TYPE:NF PH:603.536.1315/603.528.8721   SITES:26 EL:912 AMEN:NH ND VT NS NR  LON/LAT:-71.245/44.007,BLAC,Blackberry Crossing,NF,603.536.1315/603.528.8721, , ,26,912,NH ND VT NS NR 
-79.495,39.112,BLAC/Blackwater Falls State Park  TYPE:SP PH:304.259.5216 OPEN:early may-late oct   EL:3106 AMEN:E DP DW SH RS  LON/LAT:-79.495/39.112,BLAC,Blackwater Falls State Park,SP,304.259.5216,early may-late oct, , ,3106,E DP DW SH RS 
-68.214,44.313,BLAC/Blackwoods - Acadia National Park  TYPE:NP PH:207.288.3338 OPEN:all year  SITES:306 EL:162 AMEN:NH DP 35ft DW NS RS PA  LON/LAT:-68.214/44.313,BLAC,Blackwoods - Acadia National Park,NP,207.288.3338,all year, ,306,162,NH DP 35ft DW NS RS PA 
-79.884,38.069,BLOW/Blowing Springs  TYPE:NF PH:540.839.2521/540.265.5100 OPEN:all year  SITES:40 EL:1713 AMEN:NH DP DW NR L$  LON/LAT:-79.884/38.069,BLOW,Blowing Springs,NF,540.839.2521/540.265.5100,all year, ,40,1713,NH DP DW NR L$ 
-80.269,37.92,BLUB/Blue Bend  TYPE:NF PH:304.799.4334/304.636.1800 OPEN:all year  SITES:21 EL:1917 AMEN:NH DW SH NR L$  LON/LAT:-80.269/37.92,BLUB,Blue Bend,NF,304.799.4334/304.636.1800,all year, ,21,1917,NH DW SH NR L$ 
-81.129,37.516,BLUJ/Blue Jay - Camp Creek State Park  TYPE:SP PH:304.425.9481 OPEN:mid apr-mid oct COMM:tent only SITES:13 EL:2126 AMEN:NH PT DW RS  LON/LAT:-81.129/37.516,BLUJ,Blue Jay - Camp Creek State Park,SP,304.425.9481,mid apr-mid oct,tent only,13,2126,NH PT DW RS 
-78.579,40.295,BLUE/Blue Knob State Park  TYPE:SP PH:854.279.3578 OPEN:early apr-mid oct   EL:2568 AMEN:E DP 40ft DW SH RS PA  LON/LAT:-78.579/40.295,BLUE,Blue Knob State Park,SP,854.279.3578,early apr-mid oct, , ,2568,E DP 40ft DW SH RS PA 
-80.25,37.925,BLUM/Blue Meadow  TYPE:NF   COMM:group campground - if not reserved by group individuals may use sites SITES:17 EL:1975 AMEN:NH FT DW NR NP  LON/LAT:-80.25/37.925,BLUM,Blue Meadow,NF, , ,group campground - if not reserved by group individuals may use sites,17,1975,NH FT DW NR NP 
-73.925,41.27,BLUE/Blue Mountain Reservation  TYPE:CP PH:914.862.5275     AMEN:WE DW  LON/LAT:-73.925/41.27,BLUE,Blue Mountain Reservation,CP,914.862.5275, , , , ,WE DW 
-80.936,37.618,BLUS/Bluestone State Park  TYPE:SP PH:304.466.2805 OPEN:mid apr-mid oct   EL:1733 AMEN:E DP DW SH RS  LON/LAT:-80.936/37.618,BLUS,Bluestone State Park,SP,304.466.2805,mid apr-mid oct, , ,1733,E DP DW SH RS 
-73.222,40.825,BLYD/Blydenburgh Park  TYPE:CP PH:631.854.3712     AMEN:NH  LON/LAT:-73.222/40.825,BLYD,Blydenburgh Park,CP,631.854.3712, , , , ,NH 
-79.974,37.985,BOLA/Bolar Mountain  TYPE:NF PH:540.839.2521/540.265.5100 OPEN:early apr-late nov COMM:3 campgrounds SITES:90 EL:1585 AMEN:E DP DW SH RS  LON/LAT:-79.974/37.985,BOLA,Bolar Mountain,NF,540.839.2521/540.265.5100,early apr-late nov,3 campgrounds,90,1585,E DP DW SH RS 
-73.231,43.659,BOMO/Bomoseen State Park  TYPE:SP PH:802.265.4242 OPEN:early jun-late aug  SITES:66 EL:446 AMEN:NH DP SH RS  LON/LAT:-73.231/43.659,BOMO,Bomoseen State Park,SP,802.265.4242,early jun-late aug, ,66,446,NH DP SH RS 
-70.593,41.751,BOUR/Bourne Scenic City Park  TYPE:CP PH:508.759.7873 OPEN:mid apr-mid oct  SITES:458  AMEN:WE DP DW SH  LON/LAT:-70.593/41.751,BOUR,Bourne Scenic City Park,CP,508.759.7873,mid apr-mid oct, ,458, ,WE DP DW SH 
-75.68,42.522,BOWM/Bowman Lake State Park  TYPE:SP PH:607.334.2718 OPEN:mid may-late sep   EL:1712 AMEN:NH DP DW SH RS PA  LON/LAT:-75.68/42.522,BOWM,Bowman Lake State Park,SP,607.334.2718,mid may-late sep, , ,1712,NH DP DW SH RS PA 
-70.179,43.9,BRAD/Bradbury Mountain State Park  TYPE:SP PH:207.688.4712 OPEN:all year  SITES:35 EL:278 AMEN:NH VT DW SH RS  LON/LAT:-70.179/43.9,BRAD,Bradbury Mountain State Park,SP,207.688.4712,all year, ,35,278,NH VT DW SH RS 
-73.072,43.906,BRAN/Branbury State Park  TYPE:SP PH:802.247.5925 OPEN:early jun-mid oct  SITES:45 EL:600 AMEN:NH DP SH RS  LON/LAT:-73.072/43.906,BRAN,Branbury State Park,SP,802.247.5925,early jun-mid oct, ,45,600,NH DP SH RS 
-79.2,38.595,BRAN/Brandywine  TYPE:NF PH:/540.265.5100   SITES:30 EL:1906 AMEN:NH DP DW SH NR  LON/LAT:-79.2/38.595,BRAN,Brandywine,NF,/540.265.5100, , ,30,1906,NH DP DW SH NR 
-82.295,37.29,BREA/Breaks InterState Park  TYPE:SP PH:540.865.4413    EL:1798 AMEN:E RS  LON/LAT:-82.295/37.29,BREA,Breaks InterState Park,SP,540.865.4413, , , ,1798,E RS 
-76.514,38.618,BREE/Breezy Point Beach  TYPE:CP PH:410.535.0259  COMM:netted swimming (jellyfish) - 40 dollars a nite in 2012   AMEN:E DP DW SH RS  LON/LAT:-76.514/38.618,BREE,Breezy Point Beach,CP,410.535.0259, ,netted swimming (jellyfish) - 40 dollars a nite in 2012, , ,E DP DW SH RS 
-74.522,39.872,BREN/Brendan Byrne State Forest  TYPE:SF PH:609.726.1191   SITES:80  AMEN:NH DW SH RS  LON/LAT:-74.522/39.872,BREN,Brendan Byrne State Forest,SF,609.726.1191, , ,80, ,NH DW SH RS 
-71.857,44.796,BRIG/Brighton State Park  TYPE:SP PH:802.723.4360 OPEN:early jun-late sep   EL:1204 AMEN:NH DP SH RS  LON/LAT:-71.857/44.796,BRIG,Brighton State Park,SP,802.723.4360,early jun-late sep, , ,1204,NH DP SH RS 
-77.613,39.307,BRUN/Brunswick City Campground  TYPE:CP PH:301.834.8050     AMEN:E DP DW SH  LON/LAT:-77.613/39.307,BRUN,Brunswick City Campground,CP,301.834.8050, , , , ,E DP DW SH 
-74.118,44.505,BUCK/Buck Pond - DEC  TYPE:SPR PH:518.891.3449 OPEN:mid may-late aug   EL:1681 AMEN:NH DP DW SH RS PA  LON/LAT:-74.118/44.505,BUCK,Buck Pond - DEC,SPR,518.891.3449,mid may-late aug, , ,1681,NH DP DW SH RS PA 
-79.257,41.839,BUCK/Buckaloons Rec Area  TYPE:NF PH:814.362.4613/814.723.5150 OPEN:mid may-mid oct  SITES:132 EL:1161 AMEN:E DP DW SH RS  LON/LAT:-79.257/41.839,BUCK,Buckaloons Rec Area,NF,814.362.4613/814.723.5150,mid may-mid oct, ,132,1161,E DP DW SH RS 
-78.631,36.662,BUFF/Buffalo Landing - Kerr Reservoir  TYPE:COE      AMEN:NH DP DW SH NR  LON/LAT:-78.631/36.662,BUFF,Buffalo Landing - Kerr Reservoir,COE, , , , , ,NH DP DW SH NR 
-80.908,37.539,BULF/Bull Falls - Bluestone WMA  TYPE:SFW PH:304.466.3398 OPEN:mid apr-mid oct COMM:Fish/Wildlife sites may have few facilitiies SITES:20 EL:1419 AMEN:NH NR L$  LON/LAT:-80.908/37.539,BULF,Bull Falls - Bluestone WMA,SFW,304.466.3398,mid apr-mid oct,Fish/Wildlife sites may have few facilitiies,20,1419,NH NR L$ 
-77.477,38.804,BULL/Bull Run Regional Park  TYPE:CP PH:703.631.0550     AMEN:E DP 40ft DW SH  LON/LAT:-77.477/38.804,BULL,Bull Run Regional Park,CP,703.631.0550, , , , ,E DP 40ft DW SH 
-75.038,40.41,BULL/Bulls Island State Park  TYPE:SP PH:609.397.2949 OPEN:early apr-late oct  SITES:70  AMEN:NH SH RS  LON/LAT:-75.038/40.41,BULL,Bulls Island State Park,SP,609.397.2949,early apr-late oct, ,70, ,NH SH RS 
-80.562,38.784,BULL/Bulltown  TYPE:COE PH:304.452.8006 OPEN:mid may-late aug    AMEN:WES DP DW SH RS PA  LON/LAT:-80.562/38.784,BULL,Bulltown,COE,304.452.8006,mid may-late aug, , , ,WES DP DW SH RS PA 
-77.302,38.76,BURK/Burke Lake Park  TYPE:CP PH:703.323.6600     AMEN:NH DP DW SH  LON/LAT:-77.302/38.76,BURK,Burke Lake Park,CP,703.323.6600, , , , ,NH DP DW SH 
-71.7,41.37,BURL/Burlingame State Park  TYPE:SP PH:401.322.7994   SITES:700  AMEN:NH DP SH RS PA  LON/LAT:-71.7/41.37,BURL,Burlingame State Park,SP,401.322.7994, , ,700, ,NH DP SH RS PA 
-76.265,44.163,BURN/Burnham Point State Park  TYPE:SP PH:315.654.2324 OPEN:early jun-late aug    AMEN:E DP DW SH RS PA  LON/LAT:-76.265/44.163,BURN,Burnham Point State Park,SP,315.654.2324,early jun-late aug, , , ,E DP DW SH RS PA 
-73.205,44.772,BURT/Burton Island  TYPE:SP PH:802.524.6353 OPEN:mid may-late aug COMM:passenger ferry only - no vehicles   AMEN:NH DP DW SH RS  LON/LAT:-73.205/44.772,BURT,Burton Island,SP,802.524.6353,mid may-late aug,passenger ferry only - no vehicles, , ,NH DP DW SH RS 
-79.434,40.441,BUSH/Bush  TYPE:COE PH:724. 668.8999     AMEN:E DP SH NR  LON/LAT:-79.434/40.441,BUSH,Bush,COE,724. 668.8999, , , , ,E DP SH NR 
-76.521,42.416,BUTT/Buttermilk Falls State Park  TYPE:SP PH:607.273.5761 OPEN:all year    AMEN:NH DW SH RS PA  LON/LAT:-76.521/42.416,BUTT,Buttermilk Falls State Park,SP,607.273.5761,all year, , , ,NH DW SH RS PA 
-73.358,44.181,BUTT/Button Bay State Park  TYPE:SP PH:802.475.2377 OPEN:early jun-late aug  SITES:70 EL:118 AMEN:NH DP FT DW SH RS  LON/LAT:-73.358/44.181,BUTT,Button Bay State Park,SP,802.475.2377,early jun-late aug, ,70,118,NH DP FT DW SH RS 
-82.387,37.981,CABW/Cabwaylingo State Forest  TYPE:SF PH:304.385.4255    EL:1172 AMEN:E DW SH NR  LON/LAT:-82.387/37.981,CABW,Cabwaylingo State Forest,SF,304.385.4255, , , ,1172,E DW SH NR 
-75.23,41.432,CAFF/Caffrey Rec Area - PPL  TYPE:UTIL PH:570.226.4608   SITES:29  AMEN:FT DW SH  LON/LAT:-75.23/41.432,CAFF,Caffrey Rec Area - PPL,UTIL,570.226.4608, , ,29, ,FT DW SH 
-78.846,42.037,CAIN/Cain Hollow (Quaker Area) - Allegany State Park  TYPE:SP PH:716.354.2182 OPEN:all year   EL:1439 AMEN:E DP SH RS  LON/LAT:-78.846/42.037,CAIN,Cain Hollow (Quaker Area) - Allegany State Park,SP,716.354.2182,all year, , ,1439,E DP SH RS 
-77.477,39.908,CALE/Caledonia State Park  TYPE:SP PH:717.352.2161 OPEN:mid apr-mid dec    AMEN:E DP 40ft SH RS PA  LON/LAT:-77.477/39.908,CALE,Caledonia State Park,SP,717.352.2161,mid apr-mid dec, , , ,E DP 40ft SH RS PA 
-72.699,43.551,CALV/Calvin Coolidge State Park  TYPE:SP PH:802.672.3612 OPEN:mid may-mid oct  SITES:60 EL:1683 AMEN:NH DP SH RS  LON/LAT:-72.699/43.551,CALV,Calvin Coolidge State Park,SP,802.672.3612,mid may-mid oct, ,60,1683,NH DP SH RS 
-69.047,44.23,CAMD/Camden Hills State Park  TYPE:SP PH:207.236.3109 OPEN:mid may-mid oct  SITES:100 EL:191 AMEN:E DP DW SH RS  LON/LAT:-69.047/44.23,CAMD,Camden Hills State Park,SP,207.236.3109,mid may-mid oct, ,100,191,E DP DW SH RS 
-76.731,39.095,CAMP/Camp Meade RV Military  TYPE:MIL PH:301.677.6196  COMM:military only - do not use our lat/lon - contact them for directions and info   AMEN:RS  LON/LAT:-76.731/39.095,CAMP,Camp Meade RV Military,MIL,301.677.6196, ,military only - do not use our lat/lon - contact them for directions and info, , ,RS 
-78.518,38.731,CAMP/Camp Roosevelt  TYPE:NF PH:540.839.2521/540.265.5100   SITES:10 EL:1252 AMEN:NH DP NR L$  LON/LAT:-78.518/38.731,CAMP,Camp Roosevelt,NF,540.839.2521/540.265.5100, , ,10,1252,NH DP NR L$ 
-79.108,38.747,CAMR/Camp Run  TYPE:NF PH:/540.265.5100 OPEN:all year COMM:high clearance vehicle SITES:10 EL:1650 AMEN:NH ND NS NR N$  LON/LAT:-79.108/38.747,CAMR,Camp Run,NF,/540.265.5100,all year,high clearance vehicle,10,1650,NH ND NS NR N$ 
-71.63,43.871,CAMP/Campton  TYPE:NF PH:/603.528.8721 OPEN:early jun-late sep  SITES:58 EL:712 AMEN:NH 50ft DW SH RS  LON/LAT:-71.63/43.871,CAMP,Campton,NF,/603.528.8721,early jun-late sep, ,58,712,NH 50ft DW SH RS 
-79.462,39.027,CANA/Canaan Valley Resort State Park  TYPE:SP PH:304.866.4121 OPEN:all year COMM:for res. call park  EL:3230 AMEN:E DP DW SH RS  LON/LAT:-79.462/39.027,CANA,Canaan Valley Resort State Park,SP,304.866.4121,all year,for res. call park, ,3230,E DP DW SH RS 
-82.679,37.102,CANE/Cane Patch  TYPE:NF PH:276.328.2931/540.265.5100   SITES:34 EL:1657 AMEN:E DP DW SH NR  LON/LAT:-82.679/37.102,CANE,Cane Patch,NF,276.328.2931/540.265.5100, , ,34,1657,E DP DW SH NR 
